Entity,Code,Day,People vaccinated (cumulative)
Chile,CHL,2022-05-29,17961052
Chile,CHL,2022-05-30,17963412
Chile,CHL,2022-05-31,17965796
Chile,CHL,2022-06-01,17968228
Chile,CHL,2022-06-02,17970364
Chile,CHL,2022-06-03,17972128
Chile,CHL,2022-06-04,17972624
Chile,CHL,2022-06-05,17972672
Chile,CHL,2022-06-06,17974984
Chile,CHL,2022-06-07,17977100
Chile,CHL,2022-06-08,17979212
Chile,CHL,2022-06-09,17981252
Chile,CHL,2022-06-10,17983120
Chile,CHL,2022-06-11,17983594
Chile,CHL,2022-06-12,17983654
Chile,CHL,2022-06-13,17985604
Chile,CHL,2022-06-14,17987304
Chile,CHL,2022-06-15,17989136
Chile,CHL,2022-06-16,17990830
Chile,CHL,2022-06-17,17992444
Chile,CHL,2022-06-18,17992804
Chile,CHL,2022-06-19,17992832
Chile,CHL,2022-06-20,17994428
Chile,CHL,2022-06-21,17994500
Chile,CHL,2022-06-22,17996104
Chile,CHL,2022-06-23,17997492
Chile,CHL,2022-06-24,17998952
Chile,CHL,2022-06-25,17999288
Chile,CHL,2022-06-26,17999324
Chile,CHL,2022-06-27,17999394
Chile,CHL,2022-06-28,18000968
Chile,CHL,2022-06-29,18002434
Chile,CHL,2022-06-30,18003810
Chile,CHL,2022-07-01,18004720
Chile,CHL,2022-07-02,18005008
Chile,CHL,2022-07-03,18005044
Chile,CHL,2022-07-04,18006600
Chile,CHL,2022-07-05,18008040
Chile,CHL,2022-07-06,18009272
Chile,CHL,2022-07-07,18010804
Chile,CHL,2022-07-08,18012016
Chile,CHL,2022-07-09,18012264
Chile,CHL,2022-07-10,18012300
Chile,CHL,2022-07-11,18013744
Chile,CHL,2022-07-12,18015138
Chile,CHL,2022-07-13,18016432
Chile,CHL,2022-07-14,18017524
Chile,CHL,2022-07-15,18018680
Chile,CHL,2022-07-16,18018776
Chile,CHL,2022-07-17,18018808
Chile,CHL,2022-07-18,18020420
Chile,CHL,2022-07-19,18021984
Chile,CHL,2022-07-20,18023476
Chile,CHL,2022-07-21,18024932
Chile,CHL,2022-07-22,18026464
Chile,CHL,2022-07-23,18026832
Chile,CHL,2022-07-24,18026864
Chile,CHL,2022-07-25,18028316
Chile,CHL,2022-07-26,18029572
Chile,CHL,2022-07-27,18030804
Chile,CHL,2022-07-28,18032134
Chile,CHL,2022-07-29,18033412
Chile,CHL,2022-07-30,18033692
Chile,CHL,2022-07-31,18033720
Chile,CHL,2022-08-01,18034964
Chile,CHL,2022-08-02,18036144
Chile,CHL,2022-08-03,18037304
Chile,CHL,2022-08-04,18038334
Chile,CHL,2022-08-05,18039350
Chile,CHL,2022-08-06,18039534
Chile,CHL,2022-08-07,18039556
Chile,CHL,2022-08-08,18040728
Chile,CHL,2022-08-09,18041948
Chile,CHL,2022-08-10,18043068
Chile,CHL,2022-08-11,18044072
Chile,CHL,2022-08-12,18045144
Chile,CHL,2022-08-13,18045382
Chile,CHL,2022-08-14,18045400
Chile,CHL,2022-08-15,18045424
Chile,CHL,2022-08-16,18046476
Chile,CHL,2022-08-17,18047544
Chile,CHL,2022-08-18,18048618
Chile,CHL,2022-08-19,18049708
Chile,CHL,2022-08-20,18049928
Chile,CHL,2022-08-21,18049940
Chile,CHL,2022-08-22,18051000
Chile,CHL,2022-08-23,18051984
Chile,CHL,2022-08-24,18052976
Chile,CHL,2022-08-25,18053862
Chile,CHL,2022-08-26,18054836
Chile,CHL,2022-08-27,18055048
Chile,CHL,2022-08-28,18055072
Chile,CHL,2022-08-29,18056174
Chile,CHL,2022-08-30,18057100
Chile,CHL,2022-08-31,18057944
Chile,CHL,2022-09-01,18058740
Chile,CHL,2022-09-02,18059702
Chile,CHL,2022-09-03,18059864
Chile,CHL,2022-09-04,18059872
Chile,CHL,2022-09-05,18060752
Chile,CHL,2022-09-06,18061520
Chile,CHL,2022-09-07,18062312
Chile,CHL,2022-09-08,18062942
Chile,CHL,2022-09-09,18063722
Chile,CHL,2022-09-10,18063856
Chile,CHL,2022-09-11,18063864
Chile,CHL,2022-09-12,18064622
Chile,CHL,2022-09-13,18065256
Chile,CHL,2022-09-14,18065848
Chile,CHL,2022-09-15,18066180
Chile,CHL,2022-09-16,18066196
Chile,CHL,2022-09-17,18066210
Chile,CHL,2022-09-18,18066210
Chile,CHL,2022-09-19,18066212
Chile,CHL,2022-09-20,18066776
Chile,CHL,2022-09-21,18067452
Chile,CHL,2022-09-22,18068010
Chile,CHL,2022-09-23,18068496
Chile,CHL,2022-09-24,18068560
Chile,CHL,2022-09-25,18068564
Chile,CHL,2022-09-26,18068928
Chile,CHL,2022-09-27,18069376
Chile,CHL,2022-09-28,18069852
Chile,CHL,2022-09-29,18070176
Chile,CHL,2022-09-30,18070508
Chile,CHL,2022-10-01,18070560
Chile,CHL,2022-10-02,18070566
Chile,CHL,2022-10-03,18070858
Chile,CHL,2022-10-04,18071174
Chile,CHL,2022-10-05,18071452
Chile,CHL,2022-10-06,18071762
Chile,CHL,2022-10-07,18072056
Chile,CHL,2022-10-08,18072100
Chile,CHL,2022-10-09,18072104
Chile,CHL,2022-10-10,18072108
Chile,CHL,2022-10-11,18072356
Chile,CHL,2022-10-12,18072624
Chile,CHL,2022-10-13,18072832
Chile,CHL,2022-10-14,18073124
Chile,CHL,2022-10-15,18073164
Chile,CHL,2022-10-16,18073172
Chile,CHL,2022-10-17,18073464
Chile,CHL,2022-10-18,18073718
Chile,CHL,2022-10-19,18073976
Chile,CHL,2022-10-20,18074266
Chile,CHL,2022-10-21,18074496
Chile,CHL,2022-10-22,18074540
Chile,CHL,2022-10-23,18074544
Chile,CHL,2022-10-24,18074740
Chile,CHL,2022-10-25,18074932
Chile,CHL,2022-10-26,18075140
Chile,CHL,2022-10-27,18075380
Chile,CHL,2022-10-28,18075582
Chile,CHL,2022-10-29,18075600
Chile,CHL,2022-10-30,18075604
Chile,CHL,2022-10-31,18075604
Chile,CHL,2022-11-01,18075604
Chile,CHL,2022-11-02,18075788
Chile,CHL,2022-11-03,18075974
Chile,CHL,2022-11-04,18076164
Chile,CHL,2022-11-05,18076192
Chile,CHL,2022-11-06,18076192
Chile,CHL,2022-11-07,18076396
Chile,CHL,2022-11-08,18076592
Chile,CHL,2022-11-09,18076788
Chile,CHL,2022-11-10,18077006
Chile,CHL,2022-11-11,18077220
Chile,CHL,2022-11-12,18077256
Chile,CHL,2022-11-13,18077256
Chile,CHL,2022-11-14,18077472
Chile,CHL,2022-11-15,18077668
Chile,CHL,2022-11-16,18077944
Chile,CHL,2022-11-17,18078140
Chile,CHL,2022-11-18,18078370
Chile,CHL,2022-11-19,18078400
Chile,CHL,2022-11-20,18078400
Chile,CHL,2022-11-21,18078612
Chile,CHL,2022-11-22,18078802
Chile,CHL,2022-11-23,18079010
Chile,CHL,2022-11-24,18079188
Chile,CHL,2022-11-25,18079424
Chile,CHL,2022-11-26,18079444
Chile,CHL,2022-11-27,18079444
Chile,CHL,2022-11-28,18079636
Chile,CHL,2022-11-29,18079836
Chile,CHL,2022-11-30,18080060
Chile,CHL,2022-12-01,18080326
Chile,CHL,2022-12-02,18080548
Chile,CHL,2022-12-03,18080556
Chile,CHL,2022-12-04,18080558
Chile,CHL,2022-12-05,18080672
Chile,CHL,2022-12-06,18080812
Chile,CHL,2022-12-07,18080972
Chile,CHL,2022-12-08,18080972
Chile,CHL,2022-12-09,18081138
Chile,CHL,2022-12-10,18081150
Chile,CHL,2022-12-11,18081152
Chile,CHL,2022-12-12,18081284
Chile,CHL,2022-12-13,18081404
Chile,CHL,2022-12-14,18081520
Chile,CHL,2022-12-15,18081648
Chile,CHL,2022-12-16,18081780
Chile,CHL,2022-12-17,18081796
Chile,CHL,2022-12-18,18081798
Chile,CHL,2022-12-19,18081900
Chile,CHL,2022-12-20,18082028
Chile,CHL,2022-12-21,18082136
Chile,CHL,2022-12-22,18082236
Chile,CHL,2022-12-23,18082296
Chile,CHL,2022-12-24,18082300
Chile,CHL,2022-12-26,18082420
Chile,CHL,2022-12-27,18082564
Chile,CHL,2022-12-28,18082708
Chile,CHL,2022-12-29,18082856
Chile,CHL,2022-12-30,18082952
Chile,CHL,2022-12-31,18082952
Chile,CHL,2023-01-03,18083080
Chile,CHL,2023-01-04,18083244
Chile,CHL,2023-01-05,18083408
Chile,CHL,2023-01-06,18083604
Chile,CHL,2023-01-07,18083624
Chile,CHL,2023-01-08,18083624
Chile,CHL,2023-01-09,18083844
Chile,CHL,2023-01-10,18084092
Chile,CHL,2023-01-11,18084320
Chile,CHL,2023-01-12,18084562
Chile,CHL,2023-01-13,18084790
Chile,CHL,2023-01-14,18084800
Chile,CHL,2023-01-15,18084800
Chile,CHL,2023-01-16,18085024
Chile,CHL,2023-01-17,18085296
Chile,CHL,2023-01-18,18085494
Chile,CHL,2023-01-19,18085730
Chile,CHL,2023-01-20,18085926
Chile,CHL,2023-01-21,18085940
Chile,CHL,2023-01-22,18085940
Chile,CHL,2023-01-23,18086196
Chile,CHL,2023-01-24,18086476
Chile,CHL,2023-01-25,18086670
Chile,CHL,2023-01-26,18086886
Chile,CHL,2023-01-27,18087068
Chile,CHL,2023-01-28,18087088
Chile,CHL,2023-01-29,18087090
Chile,CHL,2023-01-30,18087284
Chile,CHL,2023-01-31,18087452
Chile,CHL,2023-02-01,18087648
Chile,CHL,2023-02-02,18087826
Chile,CHL,2023-02-03,18088020
Chile,CHL,2023-02-04,18088044
Chile,CHL,2023-02-05,18088044
Chile,CHL,2023-02-06,18088216
Chile,CHL,2023-02-07,18088416
Chile,CHL,2023-02-08,18088516
China,CHN,2021-06-10,622000000
China,CHN,2021-08-26,1072500000
China,CHN,2021-09-06,1095000000
China,CHN,2021-09-18,1100842000
China,CHN,2021-11-19,1225000000
China,CHN,2021-12-28,1259967000
China,CHN,2022-01-07,1262264000
China,CHN,2022-01-14,1263691000
China,CHN,2022-01-21,1265034000
China,CHN,2022-01-28,1266070000
China,CHN,2022-02-07,1266426000
China,CHN,2022-02-18,1268180000
China,CHN,2022-02-25,1269302000
China,CHN,2022-03-14,1272537000
China,CHN,2022-03-17,1273470000
China,CHN,2022-03-18,1273811000
China,CHN,2022-03-21,1274734000
China,CHN,2022-03-24,1275541000
China,CHN,2022-03-31,1277709000
China,CHN,2022-04-05,1278724000
China,CHN,2022-04-11,1280156000
China,CHN,2022-04-18,1282120000
China,CHN,2022-04-27,1284646000
China,CHN,2022-04-28,1284935000
China,CHN,2022-05-05,1286049000
China,CHN,2022-05-12,1287195000
China,CHN,2022-05-22,1288947000
China,CHN,2022-05-26,1289584000
China,CHN,2022-06-01,1290560000
China,CHN,2022-06-04,1290836000
China,CHN,2022-06-16,1292334000
China,CHN,2022-06-23,1293447000
China,CHN,2022-06-27,1294045000
China,CHN,2022-07-07,1295626000
China,CHN,2022-07-20,1298161000
China,CHN,2022-07-22,1298636000
China,CHN,2022-08-09,1301392000
China,CHN,2022-09-07,1302773000
China,CHN,2022-11-04,1303832000
China,CHN,2022-11-28,1304631000
China,CHN,2022-12-13,1307222000
China,CHN,2023-01-12,1310096000
China,CHN,2023-01-19,1310189000
China,CHN,2023-01-26,1310207000
China,CHN,2023-02-02,1310267000
China,CHN,2023-02-09,1310292000
China,CHN,2023-04-20,1318026800
Colombia,COL,2021-03-13,749059
Colombia,COL,2021-03-14,803656
Colombia,COL,2021-03-15,868994
Colombia,COL,2021-03-16,928927
Colombia,COL,2021-03-17,971240
Colombia,COL,2021-03-18,1022604
Colombia,COL,2021-03-19,1077837
Colombia,COL,2021-03-20,1127570
Colombia,COL,2021-03-21,1157159
Colombia,COL,2021-03-22,1177935
Colombia,COL,2021-03-23,1236980
Colombia,COL,2021-03-24,1311229
Colombia,COL,2021-03-25,1359247
Colombia,COL,2021-03-26,1448180
Colombia,COL,2021-03-27,1550856
Colombia,COL,2021-03-28,1624565
Colombia,COL,2021-03-29,1736568
Colombia,COL,2021-03-30,1858823
Colombia,COL,2021-03-31,1957325
Colombia,COL,2021-04-01,1965935
Colombia,COL,2021-04-02,1971891
Colombia,COL,2021-04-03,1989856
Colombia,COL,2021-04-04,2005885
Colombia,COL,2021-04-05,2056135
Colombia,COL,2021-04-07,2148976
Colombia,COL,2021-04-08,2172751
Colombia,COL,2021-04-09,2201956
Colombia,COL,2021-04-10,2232564
Colombia,COL,2021-04-12,2258826
Colombia,COL,2021-04-13,2340554
Colombia,COL,2021-04-14,2407129
Colombia,COL,2021-04-16,2496243
Colombia,COL,2021-04-17,2571554
Colombia,COL,2021-04-18,2614088
Colombia,COL,2021-04-19,2678773
Colombia,COL,2021-04-20,2747711
Colombia,COL,2021-04-21,2850117
Colombia,COL,2021-04-22,2904408
Colombia,COL,2021-04-23,2961023
Colombia,COL,2021-04-24,3008636
Colombia,COL,2021-04-25,3039713
Colombia,COL,2021-04-27,3149010
Colombia,COL,2021-04-28,3209415
Colombia,COL,2021-04-29,3277767
Colombia,COL,2021-04-30,3359439
Colombia,COL,2021-05-01,3412223
Colombia,COL,2021-05-02,3454250
Colombia,COL,2021-05-07,3861416
Colombia,COL,2021-05-10,4037833
Colombia,COL,2021-05-11,4140197
Colombia,COL,2021-05-12,4238607
Colombia,COL,2021-05-13,4351490
Colombia,COL,2021-05-15,4552042
Colombia,COL,2021-05-16,4601785
Colombia,COL,2021-05-17,4652005
Colombia,COL,2021-05-18,4759397
Colombia,COL,2021-05-19,4861546
Colombia,COL,2021-05-20,4959877
Colombia,COL,2021-05-22,5126062
Colombia,COL,2021-05-23,5176752
Colombia,COL,2021-05-24,5278110
Colombia,COL,2021-05-25,5439630
Colombia,COL,2021-05-26,5646512
Colombia,COL,2021-05-29,6399229
Colombia,COL,2021-05-30,6551917
Colombia,COL,2021-05-31,6798875
Colombia,COL,2021-06-01,7068568
Colombia,COL,2021-06-02,7359045
Colombia,COL,2021-06-03,7610719
Colombia,COL,2021-06-04,7841655
Colombia,COL,2021-06-05,8053098
Colombia,COL,2021-06-06,8164744
Colombia,COL,2021-06-07,8262316
Colombia,COL,2021-06-08,8442704
Colombia,COL,2021-06-09,8612065
Colombia,COL,2021-06-11,8975790
Colombia,COL,2021-06-12,9117737
Colombia,COL,2021-06-13,9194373
Colombia,COL,2021-06-14,9291221
Colombia,COL,2021-06-17,9736151
Colombia,COL,2021-06-19,10071423
Colombia,COL,2021-06-20,10172100
Colombia,COL,2021-06-21,10321140
Colombia,COL,2021-06-22,10493152
Colombia,COL,2021-06-23,10657628
Colombia,COL,2021-06-24,10799201
Colombia,COL,2021-06-25,10936234
Colombia,COL,2021-06-26,11076086
Colombia,COL,2021-06-27,11128130
Colombia,COL,2021-06-28,11187507
Colombia,COL,2021-06-29,11375190
Colombia,COL,2021-06-30,11518988
Colombia,COL,2021-07-01,11644777
Colombia,COL,2021-07-02,11760312
Colombia,COL,2021-07-03,11902048
Colombia,COL,2021-07-04,11982415
Colombia,COL,2021-07-05,12084403
Colombia,COL,2021-07-07,12547379
Colombia,COL,2021-07-10,12840321
Colombia,COL,2021-07-11,13568786
Colombia,COL,2021-07-12,13777447
Colombia,COL,2021-07-14,14324220
Colombia,COL,2021-07-15,14563313
Colombia,COL,2021-07-17,14963437
Colombia,COL,2021-07-18,15080813
Colombia,COL,2021-07-19,15223093
Colombia,COL,2021-07-20,15345959
Colombia,COL,2021-07-22,15672550
Colombia,COL,2021-07-23,15877781
Colombia,COL,2021-07-25,16246476
Colombia,COL,2021-07-26,16455361
Colombia,COL,2021-07-28,16794652
Colombia,COL,2021-07-29,17032632
Colombia,COL,2021-07-31,17801838
Colombia,COL,2021-08-01,17962012
Colombia,COL,2021-08-02,18256040
Colombia,COL,2021-08-03,18567544
Colombia,COL,2021-08-04,18830028
Colombia,COL,2021-08-05,19092804
Colombia,COL,2021-08-07,19634688
Colombia,COL,2021-08-08,19734348
Colombia,COL,2021-08-09,19913442
Colombia,COL,2021-08-10,20079480
Colombia,COL,2021-08-11,20261744
Colombia,COL,2021-08-12,20413696
Colombia,COL,2021-08-13,20517506
Colombia,COL,2021-08-14,20669968
Colombia,COL,2021-08-15,20744168
Colombia,COL,2021-08-17,20978540
Colombia,COL,2021-08-18,21179816
Colombia,COL,2021-08-19,21371872
Colombia,COL,2021-08-20,21549430
Colombia,COL,2021-08-21,21753014
Colombia,COL,2021-08-22,21864128
Colombia,COL,2021-08-23,22095796
Colombia,COL,2021-08-24,22301932
Colombia,COL,2021-08-25,22531556
Colombia,COL,2021-08-27,22978676
Colombia,COL,2021-08-28,23201104
Colombia,COL,2021-08-29,23288536
Colombia,COL,2021-08-30,23443208
Colombia,COL,2021-08-31,23600148
Colombia,COL,2021-09-02,23760584
Colombia,COL,2021-09-03,24004708
Colombia,COL,2021-09-04,24111434
Colombia,COL,2021-09-09,24260080
Colombia,COL,2021-09-10,24434264
Colombia,COL,2021-09-12,24499752
Colombia,COL,2021-09-13,24613352
Colombia,COL,2021-09-14,24733488
Colombia,COL,2021-09-15,24841106
Colombia,COL,2021-09-17,25043592
Colombia,COL,2021-09-18,25114160
Colombia,COL,2021-09-19,25166352
Colombia,COL,2021-09-20,25270272
Colombia,COL,2021-09-22,25518294
Colombia,COL,2021-09-23,25662320
Colombia,COL,2021-09-25,25888828
Colombia,COL,2021-09-26,26048698
Colombia,COL,2021-09-27,26194284
Colombia,COL,2021-09-29,26332902
Colombia,COL,2021-10-01,26862638
Colombia,COL,2021-10-04,27149994
Colombia,COL,2021-10-06,27436244
Colombia,COL,2021-10-07,27587608
Colombia,COL,2021-10-08,27722308
Colombia,COL,2021-10-09,27832514
Colombia,COL,2021-10-10,27885124
Colombia,COL,2021-10-11,28016960
Colombia,COL,2021-10-12,28166164
Colombia,COL,2021-10-13,28300880
Colombia,COL,2021-10-14,28433988
Colombia,COL,2021-10-15,28647532
Colombia,COL,2021-10-17,28697780
Colombia,COL,2021-10-18,28731720
Colombia,COL,2021-10-22,29231578
Colombia,COL,2021-10-23,29331272
Colombia,COL,2021-10-24,29387056
Colombia,COL,2021-10-25,29510180
Colombia,COL,2021-10-26,29639006
Colombia,COL,2021-10-27,29772400
Colombia,COL,2021-10-28,29899710
Colombia,COL,2021-10-30,30087518
Colombia,COL,2021-10-31,30172182
Colombia,COL,2021-12-18,37836416
Colombia,COL,2021-12-19,37866508
Colombia,COL,2021-12-22,38067696
Colombia,COL,2021-12-24,38128576
Colombia,COL,2021-12-26,38140576
Colombia,COL,2021-12-27,38194136
Colombia,COL,2021-12-29,38295870
Colombia,COL,2021-12-30,38340760
Colombia,COL,2021-12-31,38353096
Colombia,COL,2022-01-02,38363096
Colombia,COL,2022-01-03,38420324
Colombia,COL,2022-01-04,38488520
Colombia,COL,2022-01-05,38563150
Colombia,COL,2022-01-06,38650090
Colombia,COL,2022-01-08,38790256
Colombia,COL,2022-01-09,38818656
Colombia,COL,2022-01-10,38843100
Colombia,COL,2022-01-11,38922280
Colombia,COL,2022-01-12,39009064
Colombia,COL,2022-01-13,39093570
Colombia,COL,2022-01-14,39170384
Colombia,COL,2022-01-15,39227216
Colombia,COL,2022-01-17,39452852
Colombia,COL,2022-01-19,39489492
Colombia,COL,2022-01-21,39673800
Colombia,COL,2022-01-23,39774180
Colombia,COL,2022-01-24,39862564
Colombia,COL,2022-01-25,39949420
Colombia,COL,2022-01-27,40104316
Colombia,COL,2022-01-28,40172344
Colombia,COL,2022-01-29,40262428
Colombia,COL,2022-01-30,40286440
Colombia,COL,2022-01-31,40348092
Colombia,COL,2022-02-01,40403140
Colombia,COL,2022-02-02,40499016
Colombia,COL,2022-02-04,40555270
Colombia,COL,2022-02-05,40590830
Colombia,COL,2022-02-06,40664130
Colombia,COL,2022-02-07,40706936
Colombia,COL,2022-02-08,40746508
Colombia,COL,2022-02-09,40788750
Colombia,COL,2022-02-10,40830740
Colombia,COL,2022-02-11,40877240
Colombia,COL,2022-02-12,40907084
Colombia,COL,2022-02-13,40918364
Colombia,COL,2022-02-14,40959950
Colombia,COL,2022-02-15,41002544
Colombia,COL,2022-02-16,41039770
Colombia,COL,2022-02-17,41079424
Colombia,COL,2022-02-19,41121170
Colombia,COL,2022-02-20,41155480
Colombia,COL,2022-02-21,41186676
Colombia,COL,2022-02-22,41219160
Colombia,COL,2022-02-23,41253496
Colombia,COL,2022-03-04,41409380
Colombia,COL,2022-03-09,41522428
Colombia,COL,2022-03-11,41562092
Colombia,COL,2022-03-16,41651910
Colombia,COL,2022-03-18,41688630
Colombia,COL,2022-03-23,41889490
Colombia,COL,2022-03-26,41935212
Colombia,COL,2022-03-27,41940040
Colombia,COL,2022-03-28,41951410
Colombia,COL,2022-03-29,41966456
Colombia,COL,2022-03-30,41984356
Colombia,COL,2022-04-02,42027216
Colombia,COL,2022-04-03,42031370
Colombia,COL,2022-04-04,42046236
Colombia,COL,2022-04-05,42059680
Colombia,COL,2022-04-06,42072984
Colombia,COL,2022-04-07,42087296
Colombia,COL,2022-04-08,42100204
Colombia,COL,2022-04-29,42100790
Colombia,COL,2022-05-06,42136170
Colombia,COL,2022-05-13,42215010
Colombia,COL,2022-06-03,42292970
Colombia,COL,2022-06-10,42365364
Colombia,COL,2022-06-24,42418508
Colombia,COL,2022-07-08,42455996
Colombia,COL,2022-07-15,42480320
Colombia,COL,2022-07-29,42573292
Colombia,COL,2022-08-19,42633864
Colombia,COL,2022-10-07,42759704
Colombia,COL,2022-10-14,42804490
Colombia,COL,2022-10-21,42816824
Colombia,COL,2022-10-28,42828696
Colombia,COL,2022-11-04,42842896
Colombia,COL,2022-11-11,42856460
Colombia,COL,2022-11-25,42886656
Colombia,COL,2022-12-16,42909220
Colombia,COL,2023-01-06,42938870
Colombia,COL,2023-01-20,42944650
Colombia,COL,2023-01-27,42959468
Colombia,COL,2023-03-10,42971012
Colombia,COL,2023-04-07,43012176
Colombia,COL,2023-12-29,43012176
Comoros,COM,2021-04-21,13440
Comoros,COM,2021-05-12,43140
Comoros,COM,2021-05-18,43140
Comoros,COM,2021-05-21,43140
Comoros,COM,2021-05-26,43140
Comoros,COM,2021-06-08,43140
Comoros,COM,2021-07-24,84740
Comoros,COM,2021-08-03,121092
Comoros,COM,2021-08-09,147517
Comoros,COM,2021-08-16,174765
Comoros,COM,2021-09-09,174765
Comoros,COM,2021-09-22,174765
Comoros,COM,2021-09-29,190637
Comoros,COM,2021-10-09,198577
Comoros,COM,2021-10-13,213143
Comoros,COM,2021-10-19,245694
Comoros,COM,2021-11-03,273498
Comoros,COM,2021-11-14,278152
Comoros,COM,2021-11-28,281946
Comoros,COM,2021-12-10,282378
Comoros,COM,2021-12-31,335408
Comoros,COM,2022-01-27,341102
Comoros,COM,2022-02-04,341102
Comoros,COM,2022-02-20,341102
Comoros,COM,2022-04-26,341302
Comoros,COM,2022-06-19,341302
Comoros,COM,2022-07-03,409094
Comoros,COM,2022-07-24,420317
Comoros,COM,2022-07-31,423255
Comoros,COM,2022-10-02,438825
Congo,COG,2021-04-14,14297
Congo,COG,2021-05-12,38151
Congo,COG,2021-05-18,38268
Congo,COG,2021-06-08,55445
Congo,COG,2021-06-10,57613
Congo,COG,2021-06-14,60745
Congo,COG,2021-06-15,62231
Congo,COG,2021-06-20,67511
Congo,COG,2021-06-23,102642
Congo,COG,2021-06-30,116110
Congo,COG,2021-07-29,132671
Congo,COG,2021-08-12,160945
Congo,COG,2021-08-19,172162
Congo,COG,2021-08-25,184812
Congo,COG,2021-09-09,198954
Congo,COG,2021-09-15,207265
Congo,COG,2021-09-22,215561
Congo,COG,2021-09-30,230572
Congo,COG,2021-10-07,253726
Congo,COG,2021-10-14,279091
Congo,COG,2021-10-21,289849
Congo,COG,2021-11-04,384530
Congo,COG,2021-11-10,423819
Congo,COG,2021-11-18,464855
Congo,COG,2021-11-24,496643
Congo,COG,2021-12-02,521700
Congo,COG,2021-12-09,550142
Congo,COG,2021-12-28,622886
Congo,COG,2022-02-14,675865
Congo,COG,2022-03-11,680630
Congo,COG,2022-03-23,681597
Congo,COG,2022-05-15,693003
Congo,COG,2022-06-05,693902
Congo,COG,2022-06-19,693902
Congo,COG,2022-07-17,695631
Congo,COG,2022-07-31,695760
Cook Islands,COK,2021-05-25,4363
Cook Islands,COK,2021-06-01,8291
Cook Islands,COK,2021-06-08,9535
Cook Islands,COK,2021-06-15,9589
Cook Islands,COK,2021-06-21,9613
Cook Islands,COK,2021-06-29,9755
Cook Islands,COK,2021-07-20,10931
Cook Islands,COK,2021-08-31,11404
Cook Islands,COK,2021-10-05,11404
Cook Islands,COK,2021-10-18,12297
Cook Islands,COK,2021-11-08,12600
Cook Islands,COK,2021-12-20,12841
Cook Islands,COK,2022-01-04,12938
Cook Islands,COK,2022-01-18,12971
Cook Islands,COK,2022-02-14,13062
Cook Islands,COK,2022-02-21,14571
Cook Islands,COK,2022-02-28,14662
Cook Islands,COK,2022-03-07,14930
Cook Islands,COK,2022-03-14,14992
Cook Islands,COK,2022-03-21,14992
Cook Islands,COK,2022-03-28,14992
Cook Islands,COK,2022-04-04,15004
Cook Islands,COK,2022-06-06,15033
Cook Islands,COK,2022-10-31,15084
Cook Islands,COK,2022-11-07,15084
Cook Islands,COK,2022-12-05,15084
Cook Islands,COK,2023-02-13,15112
Costa Rica,CRI,2020-12-24,55
Costa Rica,CRI,2021-01-03,2455
Costa Rica,CRI,2021-01-08,9751
Costa Rica,CRI,2021-01-15,24804
Costa Rica,CRI,2021-01-18,29257
Costa Rica,CRI,2021-01-25,45707
Costa Rica,CRI,2021-02-01,45863
Costa Rica,CRI,2021-02-08,46750
Costa Rica,CRI,2021-02-15,54395
Costa Rica,CRI,2021-02-22,57162
Costa Rica,CRI,2021-03-01,103695
Costa Rica,CRI,2021-03-05,142049
Costa Rica,CRI,2021-03-08,151841
Costa Rica,CRI,2021-03-12,187826
Costa Rica,CRI,2021-03-15,190088
Costa Rica,CRI,2021-03-22,206198
Costa Rica,CRI,2021-03-24,213404
Costa Rica,CRI,2021-03-29,224092
Costa Rica,CRI,2021-04-06,291368
Costa Rica,CRI,2021-04-12,354291
Costa Rica,CRI,2021-04-19,450593
Costa Rica,CRI,2021-04-26,538682
Costa Rica,CRI,2021-05-03,605099
Costa Rica,CRI,2021-05-10,657301
Costa Rica,CRI,2021-05-17,721882
Costa Rica,CRI,2021-05-24,867517
Costa Rica,CRI,2021-06-01,1012339
Costa Rica,CRI,2021-06-07,1219551
Costa Rica,CRI,2021-06-14,1409778
Costa Rica,CRI,2021-06-22,1535967
Costa Rica,CRI,2021-06-28,1629222
Costa Rica,CRI,2021-07-05,1704864
Costa Rica,CRI,2021-07-13,1783949
Costa Rica,CRI,2021-07-19,1982452
Costa Rica,CRI,2021-07-26,2573189
Costa Rica,CRI,2021-08-09,2780658
Costa Rica,CRI,2021-08-16,2948584
Costa Rica,CRI,2021-08-23,3029514
Costa Rica,CRI,2021-08-30,3059023
Costa Rica,CRI,2021-09-08,3071596
